,company,name,Срок годности:,volume,price,Год выпуска:,Группа ароматов:,Верхние ноты:,Ноты сердца:,Базовые ноты:,Страна производства:,Производитель:
3334,Guess,Guess-1981-For-Men,36 месяцев с момента апробирования,50 мл,2 529 р.,2017,древесные;шипровые,бергамот;лист фиалки,дубовый мох;кедр;серая амбра,кожа;ладан,Соединённые Штаты Америки,Inter Parfums
3335,Guess,Seductive-Guess,36 месяцев с момента апробирования,50 мл,2 464 р.,2011,фужерные;древесные,амбра;ветивер;кардамон;мандарин;мускус;орхидея;пачули;розовый перец;фиалка,ванильная орхидея;ветивер;лист фиалки,амбра;мускус;пачули;сандал,Соединённые Штаты Америки,Inter Parfums
3336,Guess,Suede,36 месяцев с момента апробирования,0,0,2007,свежие,замша;махагони;древесные ноты,кардамон;мускатный орех;шалфей,замша;махагони;древесные ноты,Соединённые Штаты Америки,Inter Parfums
3337,Guess,By-Marciano-Guess,36 месяцев с момента апробирования,100 мл,4 199 р.,2009,цветочные;свежие;древесные;кожаные,лист фиалки;мандарин;мускус;нероли;пачули;перец;розмарин;тоник;шалфей;эбеновое дерево;карамбола,лаванда;лист фиалки;нероли;розмарин;шалфей;карамбола,амбра;кожа;мускус;пачули;эбеновое дерево,Соединённые Штаты Америки,Inter Parfums
3338,Massimo_Dutti,In_Black,36 месяцев с момента апробирования,0,0,2013,восточные;древесные,бергамот;лист фиалки,герань;мускатный орех,амбра;ваниль;кожа;древесные ноты,Испания,Puig
3339,Sahlini,L-Homme-En-Noir,36 месяцев с момента апробирования,0,0,2010,пряные;водяные;древесные,белый мускус;бергамот;гвоздика;жасмин;кедр;ландыш;морские ноты;розмарин;сосна;петитгрейн,гвоздика;ландыш;розмарин;сосна,белый мускус;жасмин;кедр;мускатный орех,Франция,
3340,Sahlini,L-Homme,36 месяцев с момента апробирования,0,0,2006,пряные;древесные,бергамот;морские ноты;петитгрейн,гвоздика;ландыш;розмарин;сосна,белый мускус;жасмин;кедр;мускатный орех,Франция,
3341,Versailles,Promenade-Versailles,36 месяцев с момента апробирования,10 мл,1 131 р.,2014,фужерные,апельсин;жасмин;лайм;мандарин,гиацинт;кориандр;морские ноты;мускатный орех;цикламен,амбра;белый кедр;дубовый мох;мускус;пачули,Франция,CFFC Fragrances
3342,Rance,Laigle-De-La-Victoire,36 месяцев с момента апробирования,1.5 мл,584 р.,2013,кожаные,бергамот;грейпфрут,береза;малина,белый кедр;ваниль;ветивер;кожа;пачули;сандал;уд,Франция,
3343,Rance,Heroique,36 месяцев с момента апробирования,100 мл,14 040 р.,2015,фужерные;древесные,ананас;бергамот;черная смородина;яблоко,береза;жасмин;пачули;роза,амбра;белый мускус;ваниль;дубовый мох;тиковое дерево,Франция,
3344,Rance,Rue-Eau-Duc-De-Berry-Rance,36 месяцев с момента апробирования,0,0,2009,древесные;фужерные,апельсин;бергамот;кардамон;кориандр;мандарин,гардения;жасмин;ирис;корень фиалки;перец;роза,амбра;ветивер;кедр;мускатный орех;мускус,Франция,
3345,Rance,Le-Roi-Empereur,36 месяцев с момента апробирования,1.5 мл,543 р.,2011,восточные;пряные,анис;лаванда;цветок апельсина,ирис;кардамон;роза;фиалка,амбра;кедр;кожа;корица;мускус,Франция,
3346,Rance,Le-Vainqueur,36 месяцев с момента апробирования,1.5 мл,1 196 р.,2005,древесные;фужерные,арбуз;бергамот;грейпфрут;дыня;имбирь;мандарин,герань;жасмин;лаванда;ландыш;мускатный орех,амбра;ветивер;ирис;кожа;мускус;сандал,Франция,
3347,Rance,Triomphe,36 месяцев с момента апробирования,1.5 мл,584 р.,2009,пряные;цитрусовые,бергамот;горький апельсин;зеленый мандарин;кардамон,корица;мускатный шалфей;тархун,амбра;бензоин;ваниль;кожа;ладан;пачули,Франция,
3348,Rance,Francois-Charles,36 месяцев с момента апробирования,100 мл,10 644 р.,2007,кожаные,ананас;анис;бергамот;горький апельсин;грейпфрут;дыня;имбирь;кардамон;корица;лимон;розовый перец;танжерин,жасмин;лаванда;мускатный шалфей;роза;цветок апельсина,амбра;ваниль;ветивер;ирис;карамель;кедр;лабданум;мускус;пачули;сандал;эбеновое дерево,Франция,
3349,Rance,Homme-Rance,36 месяцев с момента апробирования,0,0,2011,цветочные;мускусные;древесные,белый мускус;бергамот;ветивер;гардения;лаванда;нероли;пачули;сандал;иланг-иланг,ветивер;гардения;лаванда;лимон;нероли,белый мускус;сандал;иланг-иланг,Франция,
3350,Rance,Eau-De-Superbe,36 месяцев с момента апробирования,1.5 мл,584 р.,2011,древесные;фужерные,грейпфрут;мандарин;мята;петитгрейн,кардамон;корица;перец;роза,амбра;кожа;пачули;древесные ноты,Франция,
3351,Blauer,Blauer-Boston-1936-For-Him,36 месяцев с момента апробирования,2 мл,469 р.,2022,фужерные,черный перец;цитрусовые,герань;чабрец,бурбонский ветивер;кипарис,Италия,Venice Olfactory
3352,Blauer,Un1t3d-Camou-For-Men,36 месяцев с момента апробирования,2 мл,469 р.,2020,восточные;фужерные,лимон;розовый перец;черный перец,лаванда;лист фиалки;розмарин,амбра;кедр;сандал,Италия,Venice Olfactory
3353,Blauer,Un1t3d-Man,36 месяцев с момента апробирования,2 мл,469 р.,2018,древесные;пряные,бергамот;зеленое яблоко;кардамон;элеми,кожа;ладан;питоспорум,амбра;дубовый мох;мускус;пачули,Италия,Venice Olfactory
3354,Jacques-Zolty,Jacques-Zolty,36 месяцев с момента апробирования,5 мл,833 р.,2007,фужерные;восточные,амбра;лаванда,кипарис;олибанум,,Франция,HIC Beauty
3355,Chopin,Chopin-OP-25,36 месяцев с момента апробирования,0,0,,древесные,лимон;перец;элеми,жасмин;кедр,дубовый мох;мускус;древесные ноты,Польша,Miraculum
3356,Chopin,Chopin-OP-28,36 месяцев с момента апробирования,1.5 мл,543 р.,,древесные,морские ноты;розмарин;шалфей,бергамот;грейпфрут;сосна;тархун,ветивер;дубовый мох;кедр,Польша,Miraculum
3357,Chopin,Chopin-OP.9,36 месяцев с момента апробирования,1.5 мл,543 р.,,древесные,бергамот;ревень;слива,гвоздика;кедр;уд,ветивер;лабданум;табак,Польша,Miraculum
3358,Dana,English-Leather-Special-Holiday-Edition,36 месяцев с момента апробирования,30 мл,3 068 р.,1949,кожаные,апельсин;бергамот;лаванда;лимон;розмарин,ирис;роза;мёд,бобы тонка;ветивер;кедр;кожа;мускус,Соединённые Штаты Америки,
3359,Dana,Canoe,36 месяцев с момента апробирования,236 мл,5 813 р.,1936,фужерные,лаванда;лимон;мускатный шалфей,белый кедр;бурбонская герань;гвоздика;пачули,бобы тонка;ваниль;гелиотроп;дубовый мох;мускус,Соединённые Штаты Америки,
3360,Dana,Valor,36 месяцев с момента апробирования,100 мл,3 594 р.,2014,древесные,бергамот;цитрон,виски;корица,кашемировое дерево;мускус;серая амбра;Вирджинский кедр,Соединённые Штаты Америки,
3361,Dana,English-Leather,36 месяцев с момента апробирования,0,0,1949,кожаные,апельсин;бергамот;лаванда;лимон;розмарин,ирис;роза;мёд,белый кедр;бобы тонка;ветивер;кожа;мускус,Соединённые Штаты Америки,
3362,Dana,English-Leather-Black,36 месяцев с момента апробирования,0,0,2007,кожаные,бергамот;зеленые ноты,кожа;розмарин,мускус;сандал;древесные ноты,Соединённые Штаты Америки,
3363,Dana,Monsieur-Musk,36 месяцев с момента апробирования,120 мл,4 355 р.,1973,восточные,специи,мускус,табак,Соединённые Штаты Америки,
3364,Dana,British-Sterling-Cologne,36 месяцев с момента апробирования,168 мл,5 107 р.,1965,фужерные,цитрусы,кедр;кожа;корица;мускатный орех;пряности,амбра;дубовый мох;мускус;сандал,Соединённые Штаты Америки,
3365,Dana,English-Leather-Authentic,36 месяцев с момента апробирования,0,0,1949,кожаные,апельсин;бергамот;лаванда;лимон;розмарин,ирис;роза;мёд,белый кедр;бобы тонка;ветивер;кожа;мускус,Соединённые Штаты Америки,
3366,Franck-Olivier,Temperament,36 месяцев с момента апробирования,0,0,1999,цветочные,ананас;арбуз;бергамот;дыня;кориандр;лаванда;яблоко,герань;жасмин;магнолия;цветок апельсина,амбра;ирис;кедр;мускус;сандал;пудровые ноты,Франция,Sodip
3367,Franck-Olivier,Bamboo-America,36 месяцев с момента апробирования,0,0,2013,фужерные;древесные,бергамот;грейпфрут,бессмертник;мускатный орех;черная смородина,амбра;ваниль;кедр;пачули;сандал,Франция,Sodip
3368,Franck-Olivier,Passion-Franck-Olivier,36 месяцев с момента апробирования,75 мл,4 042 р.,2009,древесные;табачные,гальбанум;грейпфрут;кардамон;кедр;кипарис;лаванда;лист табака;мускус;пачули;тимьян,гальбанум;грейпфрут;кипарис;лаванда;сицилийский лимон,кардамон;кедр;лист табака;мускус;пачули;тимьян,Франция,Sodip
3369,Franck-Olivier,Oud-Touch,36 месяцев с момента апробирования,100 мл,4 042 р.,2014,древесные;фужерные,апельсин;карамель;малина,жасмин;олибанум;пачули;роза;фиалка,амбра;ваниль;мускус,Франция,Sodip
3370,Franck-Olivier,Eau-De-Passion-Intense,36 месяцев с момента апробирования,0,0,2017,шипровые,бергамот;лимон;мандарин;мята,ветивер;гвоздика;герань,амбра;дубовый мох;мускус,Франция,Sodip
3371,Franck-Olivier,Eau-De-Passion,36 месяцев с момента апробирования,0,0,2017,фужерные;древесные,ананас;бергамот;лимон;мандарин;перечная мята,ветивер;гвоздика;герань;лаванда;шалфей,амбра;дубовый мох;мускус,Франция,Sodip
3372,Franck-Olivier,Sunrise-Ice,36 месяцев с момента апробирования,75 мл,5 262 р.,2011,древесные;пряные,бергамот;грейпфрут;цитрусы,жасмин;кориандр,амбра;ветивер;кедр;лабданум;мускус,Франция,Sodip
3373,Franck-Olivier,Sunrise-Franck-Olivier,36 месяцев с момента апробирования,5 мл,525 р.,2010,мускусные;амбровые,кардамон;кашмеран,лаванда;лист фиалки;мускатный шалфей,амбра;бобы тонка;мускус;сандал,Франция,Sodip
3374,Franck-Olivier,In-Black-Franck-Olivier,36 месяцев с момента апробирования,75 мл,2 904 р.,2011,фужерные;древесные,бергамот;лимон;мандарин;шалфей,ананас;жасмин,амбра;белый кедр;сандал;древесные ноты,Франция,Sodip
3375,Franck-Olivier,Java,36 месяцев с момента апробирования,0,0,2005,цитрусовые;фруктовые,апельсин;бергамот;мандарин,арбуз;герань,амбра;ваниль;мускус,Франция,Sodip
3376,Franck-Olivier,Sun-Java-Intense,36 месяцев с момента апробирования,75 мл,4 512 р.,2019,фужерные;восточные,апельсин;бергамот;мандарин;перечная мята,герань;ладан;перец;роза;шафран,амбра;кедр;мускус;палисандр;табак,Франция,Sodip
3377,Franck-Olivier,Black-Touch,36 месяцев с момента апробирования,50 мл,2 480 р.,2009,пряные;древесные,бергамот;грейпфрут;кардамон;пряные ноты,герань;жасмин;магнолия;цветок апельсина,ваниль;ветивер;кедр;мускус;пачули,Франция,Sodip
3378,Franck-Olivier,Bamboo-Men-2017,36 месяцев с момента апробирования,0,0,2012,цитрусовые;фужерные,бергамот;грейпфрут;мандарин;цитрусы,бессмертник;мускатный орех;сосна;черная смородина,амбра;белый кедр;ваниль;пачули;сандал,Франция,Sodip
3379,Franck-Olivier,Forever-Franck-Olivier1,36 месяцев с момента апробирования,0,0,2008,пряные;древесные,артемизия;бергамот;ветивер;гвоздика;герань;корица;лимон;мускатный орех;олибанум;пачули;сандал,гвоздика;герань;корица;мускатный орех,ветивер;олибанум;пачули;сандал,Франция,Sodip
3380,Franck-Olivier,Sun-Java,36 месяцев с момента апробирования,0,0,2005,цитрусовые;свежие,герань;грейпфрут;лаванда;ладан;лимон;мускатный орех;полынь;тархун;тимьян;цветок апельсина,герань;ладан;мускатный орех;полынь;тархун,апельсин;грейпфрут;лимон,Франция,Sodip
3381,Franck-Olivier,Pure-Homme,36 месяцев с момента апробирования,100 мл,4 512 р.,2022,древесные,бергамот;имбирь;итальянский мандарин,мускатный орех;кардамон из Гватемалы,белая амбра;дубовый мох;экстракт белого кедра,Франция,Sodip
3382,Franck-Olivier,Amber,36 месяцев с момента апробирования,0,0,2018,восточные,апельсин;бергамот,ветивер;лабданум;пачули;сандал,амбра;ваниль,Франция,Sodip
3383,Franck-Olivier,Franck-Green,36 месяцев с момента апробирования,75 мл,2 578 р.,2017,древесные,грейпфрут,кедр,амбра;ваниль,Франция,Sodip
3384,Franck-Olivier,Night-Touch,36 месяцев с момента апробирования,2 мл,271 р.,2015,цитрусовые;цветочные;древесные,ананас;бергамот;грейпфрут;кардамон;альдегиды,герань;жасмин;мускатный орех;яблоко,амбра;ветивер;дубовый мох;мускус;пачули,Франция,Sodip
3385,Franck-Olivier,Sunrise-Vetiver,36 месяцев с момента апробирования,0,0,,пряные;древесные,бергамот;грейпфрут;лимон,жасмин;кориандр,амбра;белый кедр;ветивер;лабданум;мускус,Франция,Sodip
3386,Franck-Olivier,Sunrise-Urban,36 месяцев с момента апробирования,0,0,,пряные;древесные,бергамот;грейпфрут,жасмин;кориандр,амбра;ветивер;лабданум;мускус,Франция,Sodip
3387,Franck-Olivier,Blue-Touch,36 месяцев с момента апробирования,2 мл,274 р.,2011,древесные;фужерные,бергамот;лимон;розовый перец;зеленые ноты;танжерин,ветивер;гальбанум;дыня;пачули;шалфей;древесные ноты,амбра;дубовый мох;мускус,Франция,Sodip
3388,Franck-Olivier,Very,36 месяцев с момента апробирования,0,0,2004,пряные;древесные,бергамот;лимон,кардамон;корица;нероли;тмин,ветивер;пачули;сандал,Франция,Sodip
3389,Franck-Olivier,Pure-Addiction,36 месяцев с момента апробирования,0,0,2021,восточные;древесные,апельсин,бархатцы;жасмин;шафран,белая амбра;белый кедр;мох;пралине,Франция,Sodip
3390,Franck-Olivier,Sun-Java-White,36 месяцев с момента апробирования,0,0,2011,цитрусовые;пряные,амбра;апельсин;бергамот;грейпфрут;лимон;мандарин;мускус;мята;пачули;перец;розмарин,мята;пачули;перец;розмарин,амбра;мускус,Франция,Sodip
3391,Franck-Olivier,Bamboo,36 месяцев с момента апробирования,0,0,2012,цитрусовые;фужерные,бергамот;мандарин;черная смородина,мускатный орех;черная смородина;хвойные ноты,амбра;кедр;сандал,Франция,Sodip
3392,Franck-Olivier,Franck-Red,36 месяцев с момента апробирования,75 мл,2 578 р.,2017,цветочные;древесно-мускусные,бергамот;грейпфрут;черная смородина,жасмин;мускатный орех;светлое дерево,амбра;бензоин,Франция,Sodip
3393,Franck-Olivier,Excellence,36 месяцев с момента апробирования,5 мл,444 р.,2022,древесные,ирис;кедр;ладан;сандал;черный перец,,,Франция,Sodip
3394,Franck-Olivier,Franck-Blue,36 месяцев с момента апробирования,0,0,2017,фруктовые;шипровые,грейпфрут;дыня;мандарин;перец,лаванда;специи,дубовый мох;кожа;мускус,Франция,Sodip
3395,Express,Reserve,36 месяцев с момента апробирования,0,0,2009,восточные;пряные,лимон;специи,фруктовые ноты,амбра,Соединённые Штаты Америки,
3396,Express,Honor,36 месяцев с момента апробирования,0,0,2010,фужерные;древесные,грейпфрут;мята;водные ноты,базилик;инжир;плющ,ваниль;ветивер;мускус,Соединённые Штаты Америки,
3397,Gutteridge,Black-Men,36 месяцев с момента апробирования,0,0,2013,цитрусовые;древесные,цитрусы,взбитые сливки,мускус;древесина,Италия,
3398,Hayari-Parfums,Only-Hayari-Parfums1,36 месяцев с момента апробирования,100 мл,8 062 р.,2014,восточные;древесные,апельсин;бергамот;грейпфрут;перец;элеми,жасмин;ландыш;папирус;пачули;зеленые ноты,амбра;белый кедр;бензоин;ветивер;дубовый мох;мускус;гваяк,Франция,
3399,Hayari-Parfums,Le-Paradis-De-Lhomme,36 месяцев с момента апробирования,100 мл,8 062 р.,2014,кожаные,бразильский махагони,атласский кедр;ветивер;папирус;Атласский кедр,дубовый мох;кожа;мускус;сандал,Франция,
3400,Legendary-Fragrances,Treasure-Island,36 месяцев с момента апробирования,0,0,2007,восточные,грейпфрут;дыня;лайм;цветок лимона,ананас;гелиотроп;жасмин;ром;пряные ноты,ваниль;мускус;пачули;серая амбра;древесные ноты,Соединённые Штаты Америки,
3401,Moschino,Uomo-Moschino,36 месяцев с момента апробирования,4.5 мл,2 315 р.,1998,древесные;цветочные;мускусные,кориандр;кумкват;розовое дерево;альдегиды,корица;лабданум;мускатный шалфей;цикламен,кедр;мускус;полынь;серая амбра,Италия,Euroitalia SRL
3402,Moschino,Toy-Boy,36 месяцев с момента апробирования,3 мл,495 р.,2019,пряные;древесные,бергамот;груша;мускатный орех;розовый перец;элеми,гвоздика;магнолия;роза;лён,амбра;ветивер;кашмеран;сандал;sylkolide,Италия,Euroitalia SRL
3403,Moschino,Forever-Sailing,36 месяцев с момента апробирования,100 мл,18 005 р.,2013,фужерные;древесные,грейпфрут;лимон;мята,лаванда;ягоды можжевельника,амбра;мускус;пачули;древесные ноты,Италия,Euroitalia SRL
3404,Moschino,Forever-Moschino,36 месяцев с момента апробирования,30 мл,8 208 р.,2011,фужерные,бергамот;кумкват;звездчатый анис,бобы тонка;мускатный шалфей;перец,ветивер;мускус;сандал,Италия,Euroitalia SRL
3405,Moschino,Friends,36 месяцев с момента апробирования,2 мл,1 020 р.,2005,цитрусовые;фужерные,бергамот;зеленый мандарин;красный апельсин,морские ноты;парагвайский петитгрейн;пеларгония,ветивер;кедр;мускус,Италия,Euroitalia SRL
3406,Moschino,Pour-Homme,36 месяцев с момента апробирования,5 мл,3 594 р.,1990,восточные,бергамот;лаванда;мускатный шалфей;розмарин;зеленые ноты,гвоздика;жасмин;корень ириса;роза;тмин,амбра;белый кедр;бензоин;бобы тонка;дубовый мох;кожа;кокос;лабданум;стиракс,Италия,Euroitalia SRL
3407,Azha,Al-Dahr,36 месяцев с момента апробирования,0,0,2022,древесные;кожаные,цитрусы,кожа;роза,кедр;мускус;уд,Объединённые Арабские Эмираты,
3408,Azha,Soroh,36 месяцев с момента апробирования,0,0,2022,восточные,роза,шафран,сандал,Объединённые Арабские Эмираты,
3409,Azha,Intisar,36 месяцев с момента апробирования,0,0,2022,фужерные,цветочные ноты,фужерные,амбра;пачули,Объединённые Арабские Эмираты,
3410,Azha,Taraf,36 месяцев с момента апробирования,0,0,2022,древесные;фужерные,мандарин,лист фиалки;майоран;роза,ветивер;пачули,Объединённые Арабские Эмираты,
3411,Azha,Ashes-Of-The-Moon,36 месяцев с момента апробирования,0,0,2022,пряные,кориандр,табак,мускус,Объединённые Арабские Эмираты,
3412,Celine,Fever-Celine,36 месяцев с момента апробирования,30 мл,9 697 р.,2005,пряные;древесные,кардамон;перец,ладан;роза;шалфей,ветивер;мускус;пачули;сандал,Франция,LVMH
3413,Celine,Celine-Men,36 месяцев с момента апробирования,5 мл,1 536 р.,2001,древесные;пряные,корица;мандарин;мускатный орех,герань;лесной орех,белый кедр;ветивер;мускус;сандал,Франция,LVMH
3414,Giorgio-Monti,Menphis-Men,36 месяцев с момента апробирования,0,0,2009,восточные;пряные,бергамот;грейпфрут;розовый перец;слива;яблоко,кардамон;корица;ром;ягоды можжевельника,ваниль;мускус;сандал,Франция,Parfums Jean Jacques Vivier
3415,Giorgio-Monti,Los-Angeles-Giorgio-Monti,36 месяцев с момента апробирования,0,0,2010,цитрусовые;древесные,бергамот;грейпфрут,жасмин;магнолия;нероли,валериана;кедр;мускус;пачули,Франция,Parfums Jean Jacques Vivier
3416,Canali,Black-Diamond,36 месяцев с момента апробирования,50 мл,16 728 р.,2007,цветочные;восточные;пряные;древесные,амбра;ананас;бергамот;ветивер;дыня;жасмин;зеленое яблоко;кедр;кожа;кориандр;ландыш;мандарин;мускатный орех;мускус;нероли;персик;сандал;фиалка;тиковое дерево,жасмин;ландыш;нероли;фиалка;цветок апельсина,амбра;бобы тонка;ветивер;кедр;кожа;мускус;персик;сандал;тиковое дерево,Италия,Eurocosmesi
3417,Canali,Winter-Tale,36 месяцев с момента апробирования,5 мл,2 345 р.,2009,фужерные;древесные,грейпфрут;лимон;яблоко,бадьян;лаванда;цветок апельсина,белый мускус;кедр;сандал,Италия,Eurocosmesi
3418,Canali,Dal-1934,36 месяцев с момента апробирования,100 мл,55 759 р.,2009,пряные;древесные,ананас;горький апельсин;кардамон;розовый перец;черная смородина,кедр;кожа;шафран,ладан;мускус;серая амбра,Италия,Eurocosmesi
3419,Canali,Summer-Night,36 месяцев с момента апробирования,50 мл,22 594 р.,2005,амбровые;древесные,ананас;бергамот;дыня;мандарин;мускатный орех;яблоко,жасмин;ландыш;лист фиалки;морские ноты;цветок апельсина,амбра;бобы тонка;ветивер;дубовый мох;ирис;кедр;кожа;мускус;сандал,Италия,Eurocosmesi
3420,Canali,Style,36 месяцев с момента апробирования,3 мл,739 р.,2008,древесные;пряные,бергамот;грейпфрут,кориандр;мускатный орех;розовый перец,туя;тиковое дерево,Италия,Eurocosmesi
3421,Canali,Prestige-Edition,36 месяцев с момента апробирования,0,0,2008,цветочные;мускусные;древесные,ананас;бергамот;кардамон;кориандр;мандарин;мускатный орех;яблоко,жасмин;ландыш;фиалка;цветок апельсина,амбра;бобы тонка;ветивер;дубовый мох;ирис;кедр;кожа;сандал;гваяк,Италия,Eurocosmesi
3422,Canali,Black-Diamond-Luxe,36 месяцев с момента апробирования,0,0,2007,пряные;древесные,ананас;бергамот;дыня;кедр;кориандр;мандарин;мускатный орех;яблоко,жасмин;ландыш;нероли;фиалка;цветок апельсина,амбра;бобы тонка;ветивер;кедр;кожа;мускус;персик;сандал;тиковое дерево,Италия,Eurocosmesi
3423,Guepard,Fashion-Gepard,36 месяцев с момента апробирования,0,0,2004,фужерные;пряные,бергамот;лимон;специи,кориандр;орегано;розмарин,кожа;пачули;Вирджинский кедр,Швейцария,
3424,Guepard,Guepard-For-Man,36 месяцев с момента апробирования,100 мл,8 828 р.,1998,древесные;фужерные,бергамот;гальбанум;можжевельник,розмарин;эбеновое дерево;зеленые ноты,ветивер;дубовый мох;мускус;сандал,Швейцария,
3425,Guepard,Gentleman-Gepard,36 месяцев с момента апробирования,0,0,,фужерные,бергамот;лимон;розмарин,апельсин;кориандр;можжевельник;шалфей,кедр;мускус;сандал,Швейцария,
3426,Duccio-Pasolini-Parfums,Ghiaccio-Nero,36 месяцев с момента апробирования,0,0,2019,древесные;фужерные,лаванда;лимон,ананас,дубовый мох,Соединённые Штаты Америки,
3427,Duccio-Pasolini-Parfums,Ghiaccio-Verde,36 месяцев с момента апробирования,0,0,2019,цветочные;древесно-мускусные,бергамот;мандарин,тубероза;иланг-иланг,кожа;пачули;сандал,Соединённые Штаты Америки,
3428,Le-Galion,Le-Galion-Special-For-Gentlemen,36 месяцев с момента апробирования,0,0,2014,древесные,бергамот;гальбанум;лаванда;цитрусы,амбра;корица;лабданум;пачули,ваниль;дубовый мох;кастореум;опопонакс,Франция,
3429,Le-Galion,Aesthete,36 месяцев с момента апробирования,0,0,2015,кожаные,артемизия;ладан;мандарин;шафран,жасмин;кастореум;кожа;уд;гваяк,белый мускус;ваниль;сандал,Франция,
3430,Le-Galion,Sang-Bleu,36 месяцев с момента апробирования,0,0,2016,шипровые,апельсин;бергамот;гальбанум;лимон;полынь;розмарин,гвоздика;герань;жасмин;роза;розовый перец;фиалка;эвкалипт,белый кедр;ветивер;пачули;сандал,Франция,
3431,Le-Galion,Le-Galion-Sovereign,36 месяцев с момента апробирования,0,0,2015,восточные;фужерные,перец;роза;розовый перец,амбра;ирис;мирра;древесные ноты,белый кедр;пачули;уд;гваяк,Франция,
3432,David-Jourquin,Cuir-Mandarine-Opera-Collection,36 месяцев с момента апробирования,0,0,2011,древесные;восточные,лаванда;мандарин;перец,кожа;пачули,амбра;табак,Франция,
3433,David-Jourquin,Cuir-Tabac,36 месяцев с момента апробирования,2 мл,1 032 р.,2011,восточные;табачные,лаванда,ладан;мускус;табак,пачули,Франция,
3434,David-Jourquin,Cuir-Mandarine,36 месяцев с момента апробирования,0,0,2011,восточные;древесные;табачные,лаванда;мандарин;перец,кожа;пачули,амбра;табак,Франция,
3435,Tous,Sport-Tous,36 месяцев с момента апробирования,100 мл,4 464 р.,2010,фужерные;древесные,лимон;альдегиды,имбирь;красное яблоко,дубовый мох;кашемировое дерево;мускус;Вирджинский кедр,Испания,Perfumes y Diseno
3436,Tous,Tous-Kids-Boy,36 месяцев с момента апробирования,100 мл,4 809 р.,2012,фужерные;фруктовые,клевер;мандарин;нероли,трава;водные ноты;засахаренное яблоко,лакричник;мускус,Испания,Perfumes y Diseno
3437,Tous,Intense-Tous,36 месяцев с момента апробирования,0,0,2013,фужерные,нероли;шалфей;петитгрейн,лаванда;шалфей;тунисский апельсиновый цвет,амбра;бобы тонка;мох;мускус,Испания,Perfumes y Diseno
3438,Tous,Tous-Man-Chill,36 месяцев с момента апробирования,100 мл,5 184 р.,2022,фруктовые;фужерные,кардамон;лайм;черный перец,лаванда;мускатный орех;розмарин,амбра;ветивер;пачули;сухая древесина,Испания,Perfumes y Diseno
3439,Tous,1920-The-Origin-Eau-De-Toilette,36 месяцев с момента апробирования,100 мл,4 796 р.,2020,древесные;водяные,грейпфрут;кардамон;мускатный шалфей,герань;корица;водные ноты,амбра;ветивер;гваяк,Испания,Perfumes y Diseno
3440,Tous,Tous-Man-Les-Colognes-Concentrees,36 месяцев с момента апробирования,100 мл,3 751 р.,2016,древесные;фужерные,грейпфрут;цветок апельсина,мята;гваяк,бобы тонка;ветивер,Испания,Perfumes y Diseno
3441,Tous,Tous,36 месяцев с момента апробирования,10 мл,1 128 р.,2004,восточные,бразильский апельсин;грейпфрут;имбирь;сычуаньский перец,ананас;кампари;красное яблоко,амбра;белый мускус;бобы тонка;кедр;сандал,Испания,Perfumes y Diseno
3442,Tous,In-Heaven-Tous,36 месяцев с момента апробирования,100 мл,6 197 р.,2008,фужерные,ананас;мандарин;паприка,кардамон;лист фиалки;карамбола,мох;пачули,Испания,Perfumes y Diseno
3443,Tous,1920-The-Origin,36 месяцев с момента апробирования,0,0,2017,пряные;древесные,бергамот;кардамон;черный перец,жасмин;чай;зира (кумин),кедр;пачули;серая амбра,Испания,Perfumes y Diseno
3444,Chris-Adams,Active-Noir,36 месяцев с момента апробирования,0,0,2018,древесные;фруктовые;цветочные,кардамон;мускатный орех;тархун;яблоко,ветивер;ирис;лаванда;сандал,бензоин;бобы тонка;кедр;мускус,Франция,
3445,Chris-Adams,Lifetime,36 месяцев с момента апробирования,0,0,2018,фужерные;восточные,бергамот;лаванда;лимон;мандарин;водные ноты,жасмин;цветок апельсина,мускус;пачули;пралине;сандал,Франция,
3446,Chris-Adams,Aqua-De-Oud,36 месяцев с момента апробирования,0,0,2018,восточные;цветочные,бергамот;имбирь;клубника;корица;перец;персик;слива;черная смородина,гвоздика;жасмин;ландыш;орхидея;роза;тубероза;иланг-иланг,амбра;бобы тонка;ваниль;ветивер;кедр;ладан;мускус;пачули;сандал,Франция,
3447,Chris-Adams,Active-Man,36 месяцев с момента апробирования,0,0,,фужерные,бергамот;озон;цитрусы,жасмин;лаванда;роза;цветочные ноты,белый кедр;мускус;сандал,Франция,
3448,Chris-Adams,Dreamz-Chris-Adams,36 месяцев с момента апробирования,0,0,2012,цитрусовые,бергамот;лимон,жасмин,ветивер;кожа;мускус,Франция,
3449,Chris-Adams,Great-Kingdom,36 месяцев с момента апробирования,0,0,2018,древесные;цветочные,апельсин;кокос;персик;слива;альдегиды,гвоздика;герань;жасмин;ирис;ландыш;орхидея;роза;сирень;иланг-иланг,бобы тонка;ваниль;ветивер;дубовый мох;кедр;кожа;мускус;пачули;сандал;стиракс;гваяк,Франция,
3450,Chris-Adams,Rebellion,36 месяцев с момента апробирования,0,0,2018,древесные;пряные,корица,лаванда;флердоранж,бобы тонка;ваниль;кедр;мускус;пачули;сандал,Франция,
